"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44169593","OMOP3046316","Minocycline 100 MG Extended Release Oral Capsule [Minocyclin Riemser] Box of 50","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44169592","OMOP3046315","Minocycline 100 MG Injectable Solution [Klinomycin] Box of 25","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44169589","OMOP3046312","Minocycline 55 MG Extended Release Oral Tablet [Minocyclin Heumann] Box of 500","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44169588","OMOP3046311","Minocycline 55 MG Extended Release Oral Tablet [Minocyclin Hexal] Box of 100","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44167305","OMOP3044028","Minocycline 55 MG Extended Release Oral Tablet [Aknosan] Box of 100 by Almirall","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44167304","OMOP3044027","Minocycline 55 MG Extended Release Oral Tablet [Durakne] Box of 50 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44167303","OMOP3044026","Minocycline 55 MG Extended Release Oral Tablet [Skid] Box of 20 by Sanofi","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44165836","OMOP3042559","Minocycline 55 MG Extended Release Oral Tablet [Durakne] Box of 20","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44165833","OMOP3042556","Minocycline 55 MG Extended Release Oral Tablet [Minocyclin Beta] Box of 50","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164902","OMOP3041625","Minocycline 100 MG Injectable Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164901","OMOP3041624","Minocycline 100 MG Injectable Solution Box of 25","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44162034","OMOP3038757","Minocycline 55 MG Extended Release Oral Tablet [Minoplus] Box of 50","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44159764","OMOP3036487","Minocycline 55 MG Extended Release Oral Tablet [Minakne] Box of 50 by Galen","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44159763","OMOP3036486","Minocycline 55 MG Extended Release Oral Tablet [Minocyclin Heumann] Box of 100 by Heumann","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44159762","OMOP3036485","Minocycline 55 MG Extended Release Oral Tablet [Minocyclin Hexal] Box of 100 by Novartis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44159761","OMOP3036484","Minocycline 55 MG Extended Release Oral Tablet [Skinocyclin] Box of 100 by Intendis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44158864","OMOP3035587","Minocycline 100 MG Extended Release Oral Capsule Box of 10","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130013","OMOP1124644","4 MG Minocycline 0.25 MG/MG Oral Powder [Arestin] Box of 24","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130012","OMOP1124643","4 MG Minocycline 0.25 MG/MG Oral Powder [Arestin] Box of 24 by Orapharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130011","OMOP1124642","4 MG Minocycline 0.25 MG/MG Oral Powder","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130010","OMOP1124641","4 MG Minocycline 0.25 MG/MG Oral Powder Box of 24","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130009","OMOP1124640","4 MG Minocycline 0.25 MG/MG Oral Powder [Arestin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44127596","OMOP1122227","Minocycline 50 MG Oral Capsule [Dom-Minocycline] by Dominion cal","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44127595","OMOP1122226","Minocycline 50 MG Oral Capsule [Minocin] by Lederle Cyanamid","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44127594","OMOP1122225","Minocycline 100 MG Oral Capsule by Prempharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44127593","OMOP1122224","Minocycline 100 MG Oral Capsule [Ratio-Minocycline] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44118883","OMOP1113514","Minocycline 50 MG [Ratio-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44114468","OMOP1109099","Minocycline 50 MG Oral Capsule by Pro Doc Limitee","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44114467","OMOP1109098","Minocycline 50 MG Oral Capsule by Sanis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44114466","OMOP1109097","Minocycline 100 MG Oral Capsule by Sanis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44111731","OMOP1106362","Minocycline 100 MG Oral Capsule [Phl-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44111730","OMOP1106361","Minocycline 100 MG Oral Capsule [Pms-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44108457","OMOP1103088","Minocycline Oral Capsule [Dom-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44105891","OMOP1100522","Minocycline 50 MG [Pms-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44105889","OMOP1100520","Minocycline 100 MG [Dom-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44105888","OMOP1100519","Minocycline 100 MG [Pms-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44101618","OMOP1096249","Minocycline 50 MG Oral Capsule [Apo-Minocycline] by Apotex","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44101617","OMOP1096248","Minocycline 50 MG Oral Capsule [Phl-Minocycline] by Pharmel","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44101616","OMOP1096247","Minocycline 100 MG Oral Capsule [MINOCYCLINE MYLAN] by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44092944","OMOP1087575","Minocycline 50 MG [Phl-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44092943","OMOP1087574","Minocycline 100 MG [Apo-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44088602","OMOP1083233","Minocycline 50 MG Oral Capsule [Minocin] by Glaxosmithkline","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44088601","OMOP1083232","Minocycline 100 MG Oral Capsule by Ivax","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44088600","OMOP1083231","Minocycline 100 MG Oral Capsule [Minocin] by Glaxosmithkline","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44088599","OMOP1083230","Minocycline 100 MG Oral Capsule [MINOCYCLINE SANDOZ] by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44082633","OMOP1077264","Minocycline Oral Capsule [Nu-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44079985","OMOP1074616","Minocycline 50 MG [Riva Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44079984","OMOP1074615","Minocycline 100 MG [Teva-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075755","OMOP1070386","Minocycline 50 MG Oral Capsule [MINOCYCLINE MYLAN] by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075754","OMOP1070385","Minocycline 50 MG Oral Capsule [Pms-Minocycline] by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075753","OMOP1070384","Minocycline 100 MG Oral Capsule [Apo-Minocycline] by Apotex","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075752","OMOP1070383","Minocycline 100 MG Oral Capsule [Minocin] by Lederle Cyanamid","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075751","OMOP1070382","Minocycline 100 MG Oral Capsule [Phl-Minocycline] by Pharmel","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44075750","OMOP1070381","Minocycline 100 MG Oral Capsule [Pms-Minocycline] by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44073086","OMOP1067717","Minocycline 50 MG Oral Capsule [Apo-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44073085","OMOP1067716","Minocycline 50 MG Oral Capsule [Riva Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44073084","OMOP1067715","Minocycline 100 MG Oral Capsule [Apo-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44073083","OMOP1067714","Minocycline 100 MG Oral Capsule [Ratio-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44067306","OMOP1061937","Minocycline 50 MG [Apo-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44063031","OMOP1057662","Minocycline 50 MG Oral Capsule by Prempharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44063030","OMOP1057661","Minocycline 50 MG Oral Capsule [Ratio-Minocycline] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44063029","OMOP1057660","Minocycline 50 MG Oral Capsule [Teva-Minocycline] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44063028","OMOP1057659","Minocycline 100 MG Oral Capsule [Teva-Minocycline] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44060295","OMOP1054926","Minocycline 50 MG Oral Capsule [Dom-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44060294","OMOP1054925","Minocycline 50 MG Oral Capsule [Ratio-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44060292","OMOP1054923","Minocycline 100 MG Oral Capsule [Teva-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44058433","OMOP1053064","Minocycline 0.25 MG/MG Oral Powder","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44058432","OMOP1053063","Minocycline 0.25 MG/MG Oral Powder Box of 24","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44056905","OMOP1051536","Minocycline Oral Capsule [Apo-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44056903","OMOP1051534","Minocycline Oral Capsule [Riva Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44056902","OMOP1051533","Minocycline Oral Capsule [Teva-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44054320","OMOP1048951","Minocycline 100 MG [Ratio-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44054319","OMOP1048950","Minocycline 100 MG [Riva Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44050010","OMOP1044641","Minocycline 100 MG Oral Capsule [Dom-Minocycline] by Dominion cal","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44050009","OMOP1044640","Minocycline 100 MG Oral Capsule [Riva Minocycline] by Laboratoire Riva","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44047284","OMOP1041915","Minocycline 50 MG Oral Capsule [Pms-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44047283","OMOP1041914","Minocycline 50 MG Oral Capsule [Teva-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44047282","OMOP1041913","Minocycline 0.25 MG/MG Oral Powder [Arestin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44047281","OMOP1041912","Minocycline 0.25 MG/MG Oral Powder [Arestin] Box of 24","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44043933","OMOP1038564","Minocycline Oral Capsule [Ratio-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44041223","OMOP1035854","Minocycline 50 MG [Dom-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44036876","OMOP1031507","Minocycline 50 MG Oral Capsule [Riva Minocycline] by Laboratoire Riva","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44036875","OMOP1031506","Minocycline 50 MG Oral Capsule [MINOCYCLINE SANDOZ] by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44036874","OMOP1031505","Minocycline 100 MG Oral Capsule by Pro Doc Limitee","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44034239","OMOP1028870","Minocycline 50 MG Oral Capsule [Phl-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44034238","OMOP1028869","Minocycline 100 MG Oral Capsule [Dom-Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44034237","OMOP1028868","Minocycline 100 MG Oral Capsule [Riva Minocycline]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44030884","OMOP1025515","Minocycline Oral Capsule [Phl-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44030883","OMOP1025514","Minocycline Oral Capsule [Pms-Minocycline]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44028237","OMOP1022868","Minocycline 50 MG [Teva-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44028236","OMOP1022867","Minocycline 100 MG [Phl-Minocycline]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43854978","OMOP943410","Minocycline 50 MG Oral Capsule [Udima]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43854977","OMOP943402","Minocycline 50 MG Oral Tablet [Skid]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43854976","OMOP943398","Minocycline 50 MG Oral Tablet [Minoplus] by Chephasaar","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43854649","OMOP937773","Minocycline 100 MG Oral Capsule [Udima] by DermaPharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43854648","OMOP937765","Minocycline 50 MG Oral Tablet [Aknosan] by Almirall","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43837050","OMOP943412","Minocycline 115 MG [Micy]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43837049","OMOP943393","Minocycline Oral Capsule [Udima]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43836739","OMOP937756","Minocycline 50 MG [Minocyclin Hexal]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43836738","OMOP937750","Minocycline Oral Tablet [Minakne]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43818881","OMOP943409","Minocycline 50 MG Oral Capsule [Minoclir] by Mibe","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43818562","OMOP937771","Minocycline 100 MG Oral Capsule [Minocyclin Ratiopharm] by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43818561","OMOP937751","Minocycline Oral Tablet [Minocyclin Hexal]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43800757","OMOP943391","Minocycline Oral Tablet [Skid]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43800431","OMOP937764","Minocycline 50 MG Oral Tablet [Aknosan]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43800430","OMOP937763","Minocycline 50 MG Oral Tablet [Minocyclin Hexal] by Hexal","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43782908","OMOP943411","Minocycline 50 MG Oral Capsule [Udima] by DermaPharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43764745","OMOP943418","Minocycline 115 MG Oral Capsule [Micy] by Ichthyol-Gesellschaft Cordes","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43764744","OMOP943394","Minocycline Oral Capsule [Micy]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43764430","OMOP937769","Minocycline 100 MG [Udima]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43764429","OMOP937767","Minocycline 50 MG Oral Capsule [Minocyclin Ratiopharm] by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43753023","OMOP763265","4 MG Minocycline 0.25 MG/MG Injectable Solution [Arestin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43746791","OMOP943415","Minocycline 115 MG Oral Tablet [Skid] by Winthrop","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43746790","OMOP943401","Minocycline 50 MG [Udima]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43746500","OMOP937760","Minocycline 50 MG Oral Tablet [Minakne] by Galen","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43735196","OMOP763266","4 MG Minocycline 0.25 MG/MG Injectable Solution [Arestin] by Dr Gerhard Mann","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43728584","OMOP937776","Minocycline 0.25 MG/MG Injectable Solution [Arestin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43728583","OMOP937761","Minocycline 50 MG Oral Tablet [Minocyclin Hexal]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43728582","OMOP937759","Minocycline 50 MG Oral Tablet [Minakne]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43710885","OMOP943413","Minocycline 115 MG [Skid]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43710884","OMOP943392","Minocycline Oral Capsule [Minoclir]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43710883","OMOP943390","Minocycline Oral Tablet [Minoplus]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43699261","OMOP763263","4 MG Minocycline 0.25 MG/MG Injectable Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43692943","OMOP943403","Minocycline 50 MG Oral Tablet [Skid] by Winthrop","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43675210","OMOP943400","Minocycline 50 MG [Skid]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43675209","OMOP943397","Minocycline 50 MG Oral Tablet [Minoplus]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43656797","OMOP937772","Minocycline 100 MG Oral Capsule [Udima]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43656796","OMOP937757","Minocycline 50 MG [Aknosan]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43656795","OMOP937752","Minocycline Oral Tablet [Aknosan]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43639014","OMOP943399","Minocycline 50 MG [Minoclir]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43638684","OMOP937775","Minocycline 0.25 MG/MG Injectable Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43638683","OMOP937774","Minocycline 0.25 MG/MG [Arestin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43602898","OMOP943417","Minocycline 115 MG Oral Capsule [Micy]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43602897","OMOP943414","Minocycline 115 MG Oral Tablet [Skid]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43602896","OMOP943408","Minocycline 50 MG Oral Capsule [Minoclir]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43294510","OMOP538939","Minocycline 100 MG Oral Capsule [Akamin] Box of 11","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43289074","OMOP538932","Minocycline 50 MG Oral Tablet [Akamin] Box of 60","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43289073","OMOP538931","Minocycline 50 MG Oral Tablet [Akamin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43289072","OMOP538930","Minocycline 50 MG Oral Tablet Box of 60","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43289071","OMOP538925","Minocycline Oral Tablet [Akamin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43283616","OMOP538934","Minocycline 50 MG Oral Tablet [Minomycin] Box of 60","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43283615","OMOP538928","Minocycline 50 MG [Minomycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43283614","OMOP538926","Minocycline Oral Tablet [Minomycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43278299","OMOP538933","Minocycline 50 MG Oral Tablet [Minomycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43267331","OMOP538935","Minocycline 100 MG [Akamin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43267330","OMOP538924","Minocycline Oral Capsule [Akamin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43261832","OMOP538938","Minocycline 100 MG Oral Capsule [Akamin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43261831","OMOP538937","Minocycline 100 MG Oral Capsule Box of 11","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","43256525","OMOP538927","Minocycline 50 MG [Akamin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
