"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44206377","OMOP3083100","80.7 ML Amoxicillin 60 MG/ML Oral Solution [CLAMOXYL] Box of 500","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206376","OMOP3083099","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Infectomycin] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206375","OMOP3083098","80.7 ML Amoxicillin 60 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206374","OMOP3083097","80.7 ML Amoxicillin 60 MG/ML Oral Solution Box of 5","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206372","OMOP3083095","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Aloxyn] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206371","OMOP3083094","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Sanorania]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206370","OMOP3083093","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Sanorania] Box of 2","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206369","OMOP3083092","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxypen] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206368","OMOP3083091","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxypen] Box of 2","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206367","OMOP3083090","80.7 ML Amoxicillin 60 MG/ML Oral Solution [CLAMOXYL] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206366","OMOP3083089","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Infectomycin] Box of 50","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206365","OMOP3083088","80.7 ML Amoxicillin 60 MG/ML Oral Solution Box of 500","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206359","OMOP3083082","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206358","OMOP3083081","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206357","OMOP3083080","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Amoxypen] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206356","OMOP3083079","80.7 ML Amoxicillin 60 MG/ML Oral Solution [CLAMOXYL] Box of 50","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206355","OMOP3083078","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Sigamopen] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206350","OMOP3083073","80.7 ML Amoxicillin 60 MG/ML Oral Solution Box of 50","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44206347","OMOP3083070","80.7 ML Amoxicillin 60 MG/ML Oral Solution [Infectomycin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205839","OMOP3082562","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 20","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205838","OMOP3082561","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 40","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205825","OMOP3082548","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 16","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205804","OMOP3082527","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 32","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205797","OMOP3082520","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 16","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205796","OMOP3082519","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 80","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205783","OMOP3082506","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 100","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205771","OMOP3082494","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 32","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205760","OMOP3082483","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 20","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205759","OMOP3082482","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 160","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205751","OMOP3082474","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 160","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205744","OMOP3082467","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 40","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205743","OMOP3082466","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 80","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205727","OMOP3082450","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205720","OMOP3082443","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205719","OMOP3082442","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 100","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205698","OMOP3082421","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution Box of 10","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44205689","OMOP3082412","5000 MG Amoxicillin 0.0574 MG/MG Oral Solution [Dura Ax] Box of 10","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199704","OMOP3076427","250 ML Amoxicillin 60 MG/ML Oral Solution [Silamox]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199703","OMOP3076426","250 ML Amoxicillin 60 MG/ML Oral Solution [Silamox] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199585","OMOP3076308","250 ML Amoxicillin 60 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199584","OMOP3076307","250 ML Amoxicillin 60 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199449","OMOP3076172","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibiocin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199448","OMOP3076171","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Billix] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199398","OMOP3076121","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Dura Ax] Box of 1 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199397","OMOP3076120","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxi-Ct] Box of 1 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199396","OMOP3076119","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxicillin Stada] Box of 1 by Stada","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199389","OMOP3076112","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi-Ct] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199388","OMOP3076111","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibioci] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199341","OMOP3076064","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibiocin] Box of 1 by Orion","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199336","OMOP3076059","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Dura Ax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199335","OMOP3076058","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxi-Ct] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199334","OMOP3076057","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199285","OMOP3076008","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi-Ct]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199240","OMOP3075963","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Micro Labs] Box of 1 by Micro-Labs","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199235","OMOP3075958","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Dura Ax] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199234","OMOP3075957","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxi-Ct]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199233","OMOP3075956","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxicillin Stada] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199191","OMOP3075914","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Billix] Box of 1 by Billix","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199182","OMOP3075905","200 ML Amoxicillin 1.25 MG/ML Oral Solution [Amoxicillin Stada]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199181","OMOP3075904","200 ML Amoxicillin 60 MG/ML Oral Solution [Dura Ax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199180","OMOP3075903","200 ML Amoxicillin 60 MG/ML Oral Solution [Dura Ax] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199179","OMOP3075902","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Billix]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199178","OMOP3075901","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Micro Labs]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199177","OMOP3075900","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Micro Labs] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199176","OMOP3075899","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199141","OMOP3075864","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibioci] Box of 1 by Ge Hc Buchler","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199136","OMOP3075859","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibioci]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44199135","OMOP3075858","200 ML Amoxicillin 60 MG/ML Oral Solution [Amoxibiocin] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198849","OMOP3075572","160 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198848","OMOP3075571","160 ML Amoxicillin 60 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198847","OMOP3075570","160 ML Amoxicillin 60 MG/ML Oral Solution [Sigamopen]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198846","OMOP3075569","160 ML Amoxicillin 60 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198845","OMOP3075568","160 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Stada] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198844","OMOP3075567","160 ML Amoxicillin 60 MG/ML Oral Solution [Sigamopen] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198619","OMOP3075342","120 ML Amoxicillin 60 MG/ML Oral Solution [Sigamopen]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198612","OMOP3075335","120 ML Amoxicillin 60 MG/ML Oral Solution Box of 1","Quant Clinical Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198608","OMOP3075331","120 ML Amoxicillin 60 MG/ML Oral Solution","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198605","OMOP3075328","120 ML Amoxicillin 60 MG/ML Oral Solution [Sigamopen] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198596","OMOP3075319","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Amoxibeta] Box of 1 by Betapharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198595","OMOP3075318","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Basan] Box of 1 by Novartis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198594","OMOP3075317","100 ML Amoxicillin 60 MG/ML Oral Solution [Flui Amoxicillin] Box of 1 by Zambon","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198593","OMOP3075316","100 ML Amoxicillin 2.5 MG/ML Oral Solution Box of 1 by Ratiopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198592","OMOP3075315","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi-Ct] Box of 1 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198591","OMOP3075314","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi Diolan] Box of 2 by Engelhard","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198590","OMOP3075313","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi Diolan] Box of 2 by Meda","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198589","OMOP3075312","100 ML Amoxicillin 120 MG/ML Oral Solution [Infectomox] Box of 1 by Infectopharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198559","OMOP3075282","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Amoxibeta]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198558","OMOP3075281","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Infectomox]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198557","OMOP3075280","100 ML Amoxicillin 60 MG/ML Oral Solution [Dura Ax] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198556","OMOP3075279","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Basan]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198555","OMOP3075278","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi-Ct]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198554","OMOP3075277","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Diol] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198553","OMOP3075276","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Diol] Box of 2","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198552","OMOP3075275","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxicillin Heumann]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198551","OMOP3075274","100 ML Amoxicillin 60 MG/ML Oral Solution [AMOXICILLINE RATIOPHARM] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198550","OMOP3075273","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxillat] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198549","OMOP3075272","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Dura Ax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198548","OMOP3075271","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi 1a Pharma] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198547","OMOP3075270","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi Hefa] Box of 2","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198546","OMOP3075269","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxihexal] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198545","OMOP3075268","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoximerck] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198544","OMOP3075267","100 ML Amoxicillin 120 MG/ML Oral Solution [Amoxi Wolff] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198543","OMOP3075266","100 ML Amoxicillin 120 MG/ML Oral Solution [Amoxibeta]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198542","OMOP3075265","100 ML Amoxicillin 120 MG/ML Oral Solution [Amoxicillin Heumann] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198541","OMOP3075264","100 ML Amoxicillin 120 MG/ML Oral Solution [Amoxillat] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198540","OMOP3075263","100 ML Amoxicillin 28.7 MG/ML / Clavulanate 7.45 MG/ML Oral Suspension [Amoxiclav-Ct]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198462","OMOP3075185","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Amoxi Wolff] Box of 1 by Wolff Bielefeld","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198461","OMOP3075184","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Amoxicillin Stada] Box of 1 by Stada","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198460","OMOP3075183","100 ML Amoxicillin 60 MG/ML Oral Solution [Amagesan] Box of 1 by Astellas","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198459","OMOP3075182","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Infant] Box of 1 by RubiePharm Vertriebs","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198458","OMOP3075181","100 ML Amoxicillin 60 MG/ML Oral Solution [Jephoxin] Box of 1 by Jenapharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198457","OMOP3075180","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Dura Ax] Box of 1 by Mylan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198456","OMOP3075179","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi Diol] Box of 1 by Brahms-Apotheke Hellmut Kiderlen","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198455","OMOP3075178","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxi Diolan] Box of 1 by Meda","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198454","OMOP3075177","100 ML Amoxicillin 2.5 MG/ML Oral Solution [Amoxihexal] Box of 1 by Novartis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198418","OMOP3075141","100 ML Amoxicillin 28.7 MG/ML Oral Solution [Amoxicillin Micro Labs]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198417","OMOP3075140","100 ML Amoxicillin 28.7 MG/ML Oral Solution [Amoxicillin Micro Labs] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198416","OMOP3075139","100 ML Amoxicillin 0.5 MG/ML Oral Solution [Amoxibeta] Box of 1","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198415","OMOP3075138","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Diol]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198414","OMOP3075137","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Diolan] Box of 2","Quant Branded Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44198413","OMOP3075136","100 ML Amoxicillin 60 MG/ML Oral Solution [Amoxi Hefa]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
