"","Id","Code","Name","Class","Standard Concept Caption","RC","DRC","Domain","Vocabulary","Ancestors"
"","44185180","OMOP3061903","Azithromycin 40 MG/ML Oral Solution [Azithromycin Al] Box of 1","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44185179","OMOP3061902","Azithromycin 250 MG Delayed Release Oral Tablet [Azithro Meda]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44185178","OMOP3061901","Azithromycin 250 MG Delayed Release Oral Tablet [Azithrobeta] Box of 6","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44185177","OMOP3061900","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Abz]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44185176","OMOP3061899","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Al]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44183453","OMOP3060176","Azithromycin Delayed Release Oral Tablet [Azithro Meda]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44181458","OMOP3058181","Azithromycin 250 MG Oral Tablet [Azithromycin Denk]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44181457","OMOP3058180","Azithromycin 250 MG Delayed Release Oral Tablet [Azithro Meda] Box of 6","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44181456","OMOP3058179","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Abz] Box of 6","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44180191","OMOP3056914","Azithromycin 40 MG/ML Oral Solution","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44180190","OMOP3056913","Azithromycin 40 MG/ML Oral Solution Box of 1","Clinical Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44179747","OMOP3056470","Azithromycin Delayed Release Oral Tablet [Azithromycin Al]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44179746","OMOP3056469","Azithromycin Oral Solution [Azithromycin Stada]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44179500","OMOP3056223","Azithromycin 250 MG [Azithromycin Denk]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44179180","OMOP3055903","Azithromycin 600 MG Delayed Release Oral Tablet [Ultreon] Box of 8 by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44179179","OMOP3055902","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Aristo] Box of 6 by Aristo","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44177719","OMOP3054442","Azithromycin 600 MG Delayed Release Oral Tablet [Ultreon] Box of 8","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44177718","OMOP3054441","Azithromycin 250 MG Oral Tablet [Azithromycin Denk] Box of 6","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44177717","OMOP3054440","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Aristo] Box of 6","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44175425","OMOP3052148","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Abz] Box of 6 by AbZ-Pharma","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44173983","OMOP3050706","Azithromycin 40 MG/ML Oral Solution [Azithromycin Stada] Box of 1","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44173982","OMOP3050705","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Aristo]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44172280","OMOP3049003","Azithromycin Oral Tablet [Azithromycin Denk]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44172279","OMOP3049002","Azithromycin Delayed Release Oral Tablet [Azithrobeta]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44172278","OMOP3049001","Azithromycin Oral Solution [Azithromycin Al]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44171688","OMOP3048411","Azithromycin 250 MG Delayed Release Oral Tablet [Azithro Meda] Box of 6 by Meda","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44168332","OMOP3045055","Azithromycin Oral Solution","Clinical Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44167943","OMOP3044666","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin 1a Pharma] Box of 6 by 1 A","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44166504","OMOP3043227","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Almus]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44166503","OMOP3043226","Azithromycin 500 MG Oral Tablet [Azithromycin Denk]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44166502","OMOP3043225","Azithromycin 500 MG Oral Tablet [Azithromycin Denk] Box of 3","Branded Drug Box","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164678","OMOP3041401","Azithromycin Delayed Release Oral Tablet [Azithromycin Almus]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164677","OMOP3041400","Azithromycin Delayed Release Oral Tablet [Azithromycin Aristo]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164167","OMOP3040890","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Almus] Box of 6 by Almus","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44164166","OMOP3040889","Azithromycin 250 MG Delayed Release Oral Tablet [Azithromycin Heumann] Box of 6 by Heunet","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44162677","OMOP3039400","Azithromycin 40 MG/ML Oral Solution [Azithromycin Stada]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44162676","OMOP3039399","Azithromycin 250 MG Delayed Release Oral Tablet [Azithrobeta]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44160903","OMOP3037626","Azithromycin Delayed Release Oral Tablet [Azithromycin Abz]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44160678","OMOP3037401","Azithromycin 500 MG [Azithromycin Denk]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44160361","OMOP3037084","Azithromycin 250 MG Oral Tablet [Azithromycin Denk] Box of 6 by Denk","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44160360","OMOP3037083","Azithromycin 250 MG Delayed Release Oral Tablet [Azithrobeta] Box of 6 by Betapharm","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44158971","OMOP3035694","Azithromycin 500 MG Oral Tablet [Azithromycin Denk] Box of 3 by Denk","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131735","OMOP1126366","5 ML Azithromycin 20 MG/ML Oral Powder [Zithromax] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131734","OMOP1126365","5 ML Azithromycin 20 MG/ML Oral Powder [Phl-Azithromycin] by Pharmel","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131652","OMOP1126283","5 ML Azithromycin 40 MG/ML Oral Powder [AZITHROMYCINE SANDOZ]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131651","OMOP1126282","5 ML Azithromycin 40 MG/ML Oral Powder [Novo-Azithromycin Pediatric]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131530","OMOP1126161","5 ML Azithromycin 40 MG/ML Oral Powder [Zithromax] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131467","OMOP1126098","5 ML Azithromycin 20 MG/ML Oral Powder [Zithromax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131466","OMOP1126097","5 ML Azithromycin 20 MG/ML Oral Powder [AZITHROMYCINE SANDOZ]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131353","OMOP1125984","5 ML Azithromycin 20 MG/ML Oral Powder [Gd-Azithromycin] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131352","OMOP1125983","5 ML Azithromycin 40 MG/ML Oral Powder [Ava-Azithromycin] by Avanstra","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131351","OMOP1125982","5 ML Azithromycin 20 MG/ML Oral Powder [Ava-Azithromycin] by Avanstra","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131350","OMOP1125981","5 ML Azithromycin 20 MG/ML Oral Powder [AZITHROMYCINE SANDOZ] by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131262","OMOP1125893","5 ML Azithromycin 20 MG/ML Oral Powder [Pms-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44131261","OMOP1125892","5 ML Azithromycin 40 MG/ML Oral Powder [Ava-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130903","OMOP1125534","5 ML Azithromycin 20 MG/ML Oral Powder by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130799","OMOP1125430","5 ML Azithromycin 20 MG/ML Oral Powder [Gd-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130798","OMOP1125429","5 ML Azithromycin 40 MG/ML Oral Powder [Pms-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130797","OMOP1125428","5 ML Azithromycin 20 MG/ML Oral Powder [Phl-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130681","OMOP1125312","5 ML Azithromycin 40 MG/ML Oral Powder [Gd-Azithromycin] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130680","OMOP1125311","5 ML Azithromycin 20 MG/ML Oral Powder [Novo-Azithromycin Pediatric] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130586","OMOP1125217","5 ML Azithromycin 40 MG/ML Oral Powder [Phl-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130519","OMOP1125150","5 ML Azithromycin 20 MG/ML Oral Powder","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130518","OMOP1125149","5 ML Azithromycin 40 MG/ML Oral Powder","Quant Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130462","OMOP1125093","5 ML Azithromycin 20 MG/ML Oral Powder [Pms-Azithromycin] by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130461","OMOP1125092","5 ML Azithromycin 40 MG/ML Oral Powder by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130460","OMOP1125091","5 ML Azithromycin 40 MG/ML Oral Powder [Phl-Azithromycin] by Pharmel","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130371","OMOP1125002","5 ML Azithromycin 40 MG/ML Oral Powder [Zithromax]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130370","OMOP1125001","5 ML Azithromycin 40 MG/ML Oral Powder [Gd-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130244","OMOP1124875","5 ML Azithromycin 40 MG/ML Oral Powder [Pms-Azithromycin] by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130243","OMOP1124874","5 ML Azithromycin 40 MG/ML Oral Powder [AZITHROMYCINE SANDOZ] by Sandoz","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130242","OMOP1124873","5 ML Azithromycin 40 MG/ML Oral Powder [Novo-Azithromycin Pediatric] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130135","OMOP1124766","5 ML Azithromycin 20 MG/ML Oral Powder [Novo-Azithromycin Pediatric]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44130041","OMOP1124672","5 ML Azithromycin 20 MG/ML Oral Powder [Ava-Azithromycin]","Quant Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129420","OMOP1124051","Azithromycin 600 MG Oral Tablet [Zithromax] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129418","OMOP1124049","Azithromycin 2000 MG Oral Granules [Zmax] by Pfizer","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129417","OMOP1124048","Azithromycin 250 MG Oral Tablet [Apo-Azithromycin] by Apotex","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129416","OMOP1124047","Azithromycin 600 MG Oral Tablet [Act Azithromycin] by Actavis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129415","OMOP1124046","Azithromycin 600 MG Oral Tablet [Dom-Azithromycin] by Dominion cal","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129414","OMOP1124045","Azithromycin 250 MG Oral Tablet [Ava-Azithromycin] by Avanstra","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44129413","OMOP1124044","Azithromycin 250 MG Oral Tablet [Phl-Azithromycin] by Pharmel","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44126112","OMOP1120743","Azithromycin 20 MG/ML Oral Powder [Phl-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44126111","OMOP1120742","Azithromycin 250 MG Oral Tablet [Ava-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44122460","OMOP1117091","Azithromycin Oral Tablet [Gd-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44122459","OMOP1117090","Azithromycin Oral Powder [Ava-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44122458","OMOP1117089","Azithromycin Oral Tablet [Ava-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44119961","OMOP1114592","Azithromycin 40 MG/ML [Pms-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44119960","OMOP1114591","Azithromycin 250 MG [Mar-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44119959","OMOP1114590","Azithromycin 600 MG [Dom-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44112936","OMOP1107567","Azithromycin 20 MG/ML Oral Powder [Gd-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44112935","OMOP1107566","Azithromycin 250 MG Oral Tablet [Mar-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44112934","OMOP1107565","Azithromycin 250 MG Oral Tablet [AZITHROMYCINE SANDOZ]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44112933","OMOP1107564","Azithromycin 250 MG Oral Tablet [Phl-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44110808","OMOP1105439","Azithromycin 20 MG/ML Oral Powder","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44110807","OMOP1105438","Azithromycin 40 MG/ML Oral Powder","Clinical Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44109324","OMOP1103955","Azithromycin Oral Tablet [Jamp-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44106925","OMOP1101556","Azithromycin 600 MG [Riva Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44106924","OMOP1101555","Azithromycin 250 MG [Act Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44106923","OMOP1101554","Azithromycin 250 MG [Ratio Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44103455","OMOP1098086","Azithromycin 250 MG Oral Tablet [Mar-Azithromycin] by Marcan","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44103454","OMOP1098085","Azithromycin 250 MG Oral Tablet [Act Azithromycin] by Actavis","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44103453","OMOP1098084","Azithromycin 250 MG Oral Tablet [Dom-Azithromycin] by Dominion cal","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100132","OMOP1094763","Azithromycin 40 MG/ML Oral Powder [Pms-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100131","OMOP1094762","Azithromycin 40 MG/ML Oral Powder [Ava-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100130","OMOP1094761","Azithromycin 250 MG Oral Tablet [Act Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100129","OMOP1094760","Azithromycin 600 MG Oral Tablet [Pms-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100128","OMOP1094759","Azithromycin 250 MG Oral Tablet [Dom-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44100127","OMOP1094758","Azithromycin 250 MG Oral Tablet [Pro-Azithromycine]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44096463","OMOP1091094","Azithromycin Oral Tablet [AZITHROMYCINE TEVA]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094039","OMOP1088670","Azithromycin 20 MG/ML [Pms-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094037","OMOP1088668","Azithromycin 250 MG [Riva Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094036","OMOP1088667","Azithromycin 250 MG [Apo-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094035","OMOP1088666","Azithromycin 40 MG/ML [AZITHROMYCINE SANDOZ]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094034","OMOP1088665","Azithromycin 600 MG [Pms-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44094033","OMOP1088664","Azithromycin 250 MG [Ava-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44087087","OMOP1081718","Azithromycin 20 MG/ML Oral Powder [Ava-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44087086","OMOP1081717","Azithromycin 20 MG/ML Oral Powder [AZITHROMYCINE SANDOZ]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44087085","OMOP1081716","Azithromycin 40 MG/ML Oral Powder [Novo-Azithromycin Pediatric]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44083537","OMOP1078168","Azithromycin Oral Powder [Novo-Azithromycin Pediatric]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44083536","OMOP1078167","Azithromycin Oral Tablet [Dom-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44083535","OMOP1078166","Azithromycin Oral Tablet [Ratio Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081986","OMOP1076617","Azithromycin Oral Powder","Clinical Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081060","OMOP1075691","Azithromycin 2000 MG [Zmax]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081059","OMOP1075690","Azithromycin 40 MG/ML [Ava-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081058","OMOP1075689","Azithromycin 20 MG/ML [Ava-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081057","OMOP1075688","Azithromycin 20 MG/ML [Novo-Azithromycin Pediatric]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44081056","OMOP1075687","Azithromycin 40 MG/ML [Phl-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44077513","OMOP1072144","Azithromycin 600 MG Oral Tablet [Pms-Azithromycin] by Pharmascience","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44077512","OMOP1072143","Azithromycin 250 MG Oral Tablet by Sivem","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44077511","OMOP1072142","Azithromycin 250 MG Oral Tablet [Ratio Azithromycin] by TEVA","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44074253","OMOP1068884","Azithromycin 250 MG Oral Tablet [Apo-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44074252","OMOP1068883","Azithromycin 600 MG Oral Tablet [Act Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44074251","OMOP1068882","Azithromycin 250 MG Oral Tablet [AZITHROMYCINE MYLAN]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44074250","OMOP1068881","Azithromycin 250 MG Oral Tablet [Pms-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44074249","OMOP1068880","Azithromycin 250 MG Oral Tablet [Ratio Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44070674","OMOP1065305","Azithromycin Oral Powder [Gd-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44070673","OMOP1065304","Azithromycin Oral Tablet [Apo-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44070672","OMOP1065303","Azithromycin Oral Tablet [Phl-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44070671","OMOP1065302","Azithromycin Oral Tablet [Pms-Azithromycin]","Branded Drug Form","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44068346","OMOP1062977","Azithromycin 40 MG/ML [Gd-Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44068344","OMOP1062975","Azithromycin 600 MG [Act Azithromycin]","Branded Drug Comp","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44064789","OMOP1059420","Azithromycin 600 MG Oral Tablet [Riva Azithromycin] by Laboratoire Riva","Marketed Product","Standard","timeout","timeout","Drug","RxNorm Extension","1"
"","44061484","OMOP1056115","Azithromycin 40 MG/ML Oral Powder [Gd-Azithromycin]","Branded Drug","Standard","timeout","timeout","Drug","RxNorm Extension","1"
